[2026-03-05 11:05:41] Tarea: ID-1308 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-812 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1595 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1561 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2314 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-899 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2992 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4948 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4982 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1018 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2307 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1842 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2028 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4961 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2852 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4956 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2849 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4697 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4957 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1493 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4943 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4973 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-625 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-433 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2313 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3482 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1897 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4985 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4976 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1556 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4977 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4981 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-288 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1889 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2362 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2829 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4632 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4595 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2976 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1564 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2213 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1566 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2214 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4996 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2225 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2322 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-74 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4366 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-375 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4795 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-529 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1753 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2828 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2825 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2960 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-253 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4671 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1758 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1751 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4997 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1159 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1166 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2820 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1774 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1169 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1581 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1497 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2321 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1579 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-20 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-527 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1271 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-186 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1033 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2326 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-416 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3171 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3072 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2227 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1573 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3069 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3065 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3190 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3068 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2785 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1572 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2334 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1582 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3060 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-410 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2335 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-489 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-63 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1575 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-373 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2041 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-7 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1138 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3342 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2077 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1583 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3041 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1836 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2330 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2615 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1718 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3081 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2324 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1523 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1585 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1076 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1380 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-901 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2666 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3136 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4658 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-109 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2258 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2242 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3318 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2088 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3218 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2871 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3105 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2823 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3101 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3355 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2108 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2100 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3097 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3286 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-909 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3010 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2263 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4756 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1588 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2202 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2212 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2943 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2975 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1584 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1589 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1990 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4747 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4184 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1590 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1580 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-609 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-973 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4728 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3739 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-611 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1546 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1553 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2646 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2708 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1027 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1041 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2647 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2882 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-213 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-509 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2946 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3289 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4393 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-210 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-753 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-260 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1799 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2979 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1781 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2377 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2373 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3474 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-287 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1593 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3002 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2744 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2331 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2791 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3244 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3667 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-88 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2365 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2184 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2374 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1606 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1805 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3313 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1602 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3236 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3414 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3663 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-83 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2176 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1051 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-423 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2359 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3309 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-8 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3662 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-769 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3238 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1599 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1608 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3201 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1716 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2381 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2156 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3396 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1545 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3384 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3027 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-4776 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2628 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3376 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3387 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2633 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2291 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-691 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1613 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2360 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2991 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2026 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-467 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-389 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2644 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-100 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-491 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2990 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2648 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2645 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-2803 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1242 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-1752 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3356 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:43] Tarea: ID-3046 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
